Dates,Average daily coal consumption,Operating rate of blast furnaces,All-steel wheel operating rate,Semi-steel wheel operating rate,Polyester filament operating rate,PTA operating rate,Average daily output of crude steel,Commercial housing transaction area of 30 cities(D),Commercial housing transaction area of 30 cities(W),Cement Price Index,Average Daily Sales of Passenger Car(Wholesale),Average Daily Sales of Passenger Car(Retail),Keqiao Textile Price Index,CCFI composite index,Edible Agricultural Products Price Index,Production price index,WTI spot price,Output: Rebar,Output:Wire Rod,Output:Hot Rolled Coil,Output: Cold Rolled Coil,Output: Plate
2015-02-17,35.60,,,,,,,9.39,,,,,,,,,,,,,,
2015-02-18,35.90,,,,,,,0.71,,,,,,,,,,,,,,
2015-02-19,35.80,,,,,,,0.04,,,,,,,,,,,,,,
2015-02-20,35.60,,,,,,207.36,0.25,,,,,,,,,,,,,,
2015-02-21,34.50,,,,,,,0.40,,,,,,,,,,,,,,
2015-02-22,36.00,,,,,,,1.29,35.18,,,,,,,,,,,,,
2015-02-23,34.50,,,,,,,2.08,,,,,,,,,48.47,,,,,
2015-02-24,34.80,,,,,,,3.63,,,,,,,,,,,,,,
2015-02-25,35.30,,,,,,,13.26,,97.50,,,,,,,,,,,,
2015-02-26,34.10,,,,,,,26.94,,,,,,,,,,,,,,
2015-02-27,36.10,86.18,18.77,41.23,35.00,72.30,,34.28,,97.44,,,,1076.20,,,49.30,271.21,125.15,,,
2015-02-28,37.70,,,,,,211.41,38.77,,,,,,,,,,,,,,
2015-03-01,40.10,,,,35.00,,,25.22,144.20,,,,,,,,,,,,,
2015-03-02,40.10,,,,,,,37.62,,97.46,,,,,,,,,,,,
2015-03-03,42.10,,,,,,,38.96,,97.39,,,,,,,50.37,,,,,
2015-03-04,43.00,,,,,,,38.72,,97.39,,,,,,,51.72,,,,,
2015-03-05,45.80,,,,35.00,,,35.78,,97.44,,,,,,,,,,,,
2015-03-06,47.90,84.94,54.82,59.59,,72.29,,43.45,,97.18,38321.00,38595.00,,1064.23,,,49.63,,,,,
2015-03-07,49.90,,,,,,,35.02,,,,,,,,,,284.53,128.93,,,
2015-03-08,51.70,,,,,,,27.18,256.74,,,,,,,,,,,,,
2015-03-09,52.80,,,,,,,48.48,,97.15,,,,,,,50.03,,,,,
2015-03-10,54.30,,,,40.00,,219.68,57.32,,97.03,,,,,,,48.59,,,,,
2015-03-11,56.10,,,,,,,56.84,,96.97,,,,,,,48.22,,,,,
2015-03-12,58.60,,,,,,,54.33,,96.64,,,,,,,,,,,,
2015-03-13,59.70,85.40,60.82,63.48,,68.57,,54.17,,96.57,44764.00,40050.00,,1067.94,,,45.08,,,,,
2015-03-14,60.30,,,,,,,44.48,,,,,,,,,,293.20,127.03,,,
2015-03-15,61.00,,,,,,,39.76,355.38,,,,,,,,,,,,,
2015-03-16,59.40,,,,50.00,,,56.77,,96.57,,,103.32,,,,43.90,,,,,
2015-03-17,59.00,,,,,,,60.18,,96.41,,,,,,,43.18,,,,,
2015-03-18,61.40,,,,,,,51.52,,96.40,,,,,,,44.67,,,,,
2015-03-19,62.60,,,,60.00,,,52.51,,96.26,,,,,,,,,,,,
2015-03-20,63.20,84.94,61.67,67.21,,68.52,212.89,58.96,,96.03,48011.00,44909.00,,1034.29,,,45.38,,,,,
2015-03-21,61.60,,,,,,,47.17,,,,,,,,,,302.80,128.61,,,
2015-03-22,61.40,,,,,,,33.11,360.23,,,,,,,,,,,,,
2015-03-23,60.60,,,,65.00,,,55.59,,95.82,,,103.35,,,,,,,,,
2015-03-24,58.30,,,,65.00,,,58.23,,95.77,,,,,,,47.00,,,,,
2015-03-25,61.90,,,,,,,61.25,,95.51,,,,,,,48.56,,,,,
2015-03-26,63.40,,,,,,,58.94,,95.22,,,,,,,,,,,,
2015-03-27,62.70,83.84,66.20,69.09,65.00,65.56,,61.79,,95.21,,,,1010.39,,,48.47,,,,,
2015-03-28,63.40,,,,,,,61.74,,,,,,,,,,310.39,135.05,,,
2015-03-29,62.70,,,,,,,46.90,404.44,,,,,,,,,,,,,
2015-03-30,62.80,,,,,,,79.19,,95.04,,,103.38,,,,48.60,,,,,
2015-03-31,57.90,,,,70.00,,209.30,90.00,,94.84,62158.00,59710.00,,,,,47.63,,,,,
2015-04-01,59.50,,,,70.00,,,58.72,,94.61,,,,,,,,,,,,
2015-04-02,62.60,,,,,,,55.82,,94.56,,,,,,,,,,,,
2015-04-03,60.00,86.05,66.98,69.52,,68.00,,53.55,,94.32,38613.00,40219.00,,994.83,,,,,,,,
2015-04-04,61.20,,,,,,,34.02,,,,,,,,,,,,,,
2015-04-05,60.90,,,,,,,15.00,386.30,,,,,,,,,321.33,137.96,,,
2015-04-06,59.60,,,,,,,25.70,,,,,102.98,,,,52.06,,,,,
2015-04-07,57.10,,,,75.00,,,57.53,,94.15,,,,,,,53.85,,,,,
2015-04-08,58.00,,,,,,,60.39,,93.59,,,,,,,50.71,,,,,
2015-04-09,61.30,,,,,,,60.77,,93.39,,,,,,,,,,,,
2015-04-10,58.70,86.88,68.75,70.70,,61.14,225.70,52.88,,93.43,33094.00,30325.00,,969.06,,,51.76,,,,,
2015-04-11,61.40,,,,,,,44.37,,,,,,,,,,330.88,138.12,,,
2015-04-12,61.60,,,,,,,36.25,337.89,,,,,,,,,,,,,
2015-04-13,59.10,,,,,,,65.08,,,,,103.08,,,,51.88,,,,,
2015-04-14,55.70,,,,,,,63.07,,93.39,,,,,,,53.25,,,,,
2015-04-15,58.80,,,,,,,66.69,,93.17,,,,,,,55.84,,,,,
2015-04-16,59.70,,,,,,,64.48,,93.14,,,,,,,,,,,,
2015-04-17,60.80,86.46,69.13,71.36,,58.92,,65.97,,92.77,38572.00,38475.00,,951.55,,,55.90,,,,,
2015-04-18,60.70,,,,,,,58.96,,,,,,,,,,335.40,138.64,,,
2015-04-19,62.00,,,,,,,38.77,423.01,,,,,,,,,,,,,
2015-04-20,60.70,,,,,,228.50,69.95,,92.68,,,103.18,,,,56.32,,,,,
2015-04-21,58.80,,,,75.00,,,64.50,,92.68,,,,,,,55.50,,,,,
2015-04-22,61.90,,,,79.00,,,61.52,,92.70,,,,,,,55.19,,,,,
2015-04-23,61.30,,,,,,,65.30,,92.69,,,,,,,,,,,,
2015-04-24,61.80,86.88,69.33,72.65,,57.34,,67.00,,92.67,48984.00,44930.00,,926.83,,,55.98,334.88,144.08,,,
2015-04-25,61.30,,,,,,,60.00,,,,,,,,,,,,,,
2015-04-26,62.10,,,,,,,47.70,435.97,,,,,,,,,,,,,
2015-04-27,60.90,,,,79.00,,,70.44,,92.40,,,103.30,,,,56.96,,,,,
2015-04-28,58.10,,,,,,,79.08,,92.37,,,,,,,56.94,,,,,
2015-04-29,60.70,,,,79.00,,,92.80,,92.22,,,,,,,58.48,,,,,
2015-04-30,63.10,,69.52,72.14,,66.26,235.14,94.35,,92.27,,,,898.97,,,,,,,,
2015-05-01,64.30,87.15,,,,,,29.79,,,,,,,,,59.28,,,,,
2015-05-02,62.70,,,,,,,24.30,,,,,,,,,,337.42,144.86,,,
2015-05-03,58.50,,,,,,,29.17,419.93,,,,,,,,,,,,,
2015-05-04,59.60,,,,,,,53.57,,92.31,,,103.34,,,,58.98,,,,,
2015-05-05,59.90,,,,80.00,,,71.85,,92.27,,,,,,,60.51,,,,,
2015-05-06,61.60,,,,,,,71.84,,92.10,,,,,,,60.89,,,,,
2015-05-07,60.30,,,,,,,73.36,,91.33,,,,,,,,,,,,
2015-05-08,62.70,86.60,69.70,72.65,80.00,68.10,,78.40,,91.92,29220.00,36323.00,,888.23,,,59.37,,,,,
2015-05-09,59.00,,,,,,,57.46,,,,,,,,,,342.28,148.51,,,
2015-05-10,64.10,,,,,,226.90,49.84,456.32,,,,,,,,,,,,,
2015-05-11,62.30,,,,,,,77.94,,91.71,,,103.46,,,,59.18,,,,,
2015-05-12,59.10,,,,,,,75.63,,91.52,,,,,,,60.59,,,,,
2015-05-13,59.50,,,,,,,74.32,,91.36,,,,,,,60.24,,,,,
2015-05-14,59.50,,,,80.00,,,72.10,,91.19,,,,,,,,,,,,
2015-05-15,64.80,86.88,70.72,73.73,80.00,66.00,,76.06,,90.98,39053.00,36983.00,,875.21,,,59.92,,,,,
2015-05-16,62.60,,,,,,,63.75,,,,,,,,,,340.59,148.77,,,
2015-05-17,62.10,,,,,,,49.60,489.42,,,,,,,,,,,,,
2015-05-18,61.80,,,,,,,71.40,,90.92,,,103.36,,,,59.65,,,,,
2015-05-19,54.50,,,,,,,71.16,,90.89,,,,,,,57.30,,,,,
2015-05-20,59.80,,,,,,228.50,72.56,,90.63,,,,,,,58.38,,,,,
2015-05-21,62.50,,,,,,,63.92,,90.52,,,,,,,,,,,,
2015-05-22,61.70,86.60,71.68,74.60,,66.50,,71.37,,90.52,42537.00,38518.00,,891.69,,,59.09,,,,,
2015-05-23,60.20,,,,,,,65.30,,,,,,,,,,331.08,149.26,,,
2015-05-24,59.30,,,,,,,48.96,464.68,,,,,,,,,,,,,
2015-05-25,58.80,,,,,,,75.94,,90.16,,,103.29,,,,,,,,,
2015-05-26,55.50,,,,78.00,,,76.97,,90.08,,,,,,,58.07,,,,,
2015-05-27,59.80,,,,78.00,,,77.99,,89.88,,,,,,,57.59,,,,,
2015-05-28,58.70,,,,,,,83.75,,89.76,,,,,,,,,,,,
2015-05-29,61.30,86.33,72.72,75.03,,68.50,,82.74,,89.51,,,,890.42,,,60.23,,,,,
2015-05-30,62.30,,,,,,,85.83,,,,,,,,,,331.54,147.73,,,
2015-05-31,62.00,,,,,,222.82,59.09,542.30,,,,,,,,,,,,,
2015-06-01,61.70,,,,,,,60.15,,89.39,,,103.64,,,,60.26,,,,,
2015-06-02,55.00,,,,,,,61.83,,89.24,,,,,,,61.34,,,,,
2015-06-03,53.00,,,,72.00,,,60.59,,89.18,,,,,,,59.70,,,,,
2015-06-04,55.90,,,,,,,62.34,,89.16,,,,,,,,,,,,
2015-06-05,56.90,86.19,72.40,74.70,72.00,67.81,,77.24,,89.02,33799.00,33583.00,,862.10,,,59.00,,,,,
2015-06-06,58.30,,,,,,,62.84,,,,,,,,,,332.71,147.72,,,
2015-06-07,56.40,,,,,,,46.32,431.30,,,,,,,,,,,,,
2015-06-08,56.10,,,,72.00,,,72.64,,88.89,,,103.13,,,,58.20,,,,,
2015-06-09,51.80,,,,,,,74.19,,88.77,,,,,,,59.98,,,,,
2015-06-10,57.00,,,,72.00,,223.72,75.78,,88.15,,,,,,,61.23,,,,,
2015-06-11,57.50,,,,72.00,,,67.08,,87.72,,,,,,,,,,,,
2015-06-12,56.50,86.19,73.09,74.90,,64.64,,75.27,,87.42,34447.00,30722.00,,851.40,,,60.00,,,,,
2015-06-13,57.50,,,,,,,64.41,,,,,,,,,,329.89,149.34,,,
2015-06-14,57.00,,,,,,,47.03,476.41,,,,,,,,,,,,,
2015-06-15,57.50,,,,72.00,,,78.44,,87.45,,,103.04,,,,59.62,,,,,
2015-06-16,55.50,,,,,,,79.02,,87.40,,,,,,,60.03,,,,,
2015-06-17,60.50,,,,,,,68.69,,87.28,,,,,,,59.94,,,,,
2015-06-18,62.50,,,,,,,80.33,,87.25,,,,,,,,,,,,
2015-06-19,61.60,85.64,73.10,74.25,,69.45,,77.43,,87.11,37628.00,36463.00,,825.97,,,59.63,,,,,
2015-06-20,60.10,,,,,,227.75,49.59,,,,,,,,,,327.41,147.34,,,
2015-06-21,58.60,,,,,,,33.45,466.96,,,,,,,,,,,,,
2015-06-22,57.90,,,,,,,39.20,,,,,103.09,,,,59.84,,,,,
2015-06-23,57.00,,,,72.00,,,79.86,,87.04,,,,,,,60.97,,,,,
2015-06-24,57.40,,,,72.00,,,85.44,,87.02,,,,,,,60.12,,,,,
2015-06-25,56.80,,,,,,,107.91,,86.79,,,,,,,,,,,,
2015-06-26,58.90,84.25,72.90,73.00,,68.67,,96.51,,86.59,,,,811.09,,,,,,,,
2015-06-27,64.80,,,,,,,83.89,,,,,,,,,,315.99,146.24,,,
2015-06-28,64.80,,,,72.00,,,74.88,567.69,,,,,,,,,,,,,
2015-06-29,62.50,,,,,,,100.02,,86.48,,,102.85,,,,58.28,,,,,
2015-06-30,60.90,,,,,,224.57,138.03,,86.55,57777.00,55573.00,,,,,59.38,,,,,
2015-07-01,63.60,,,,,,,74.11,,86.40,,,,,,,,,,,,
2015-07-02,64.60,,,,71.00,,,76.72,,86.56,,,,,,,,,,,,
2015-07-03,61.70,82.39,69.50,70.20,70.00,66.25,,72.16,,86.50,,,,790.65,,,,,,,,
2015-07-04,59.90,,,,,,,59.46,,,,,,,,,,306.37,139.68,,,
2015-07-05,59.10,,,,,,,42.87,563.38,,,,,,,,,,,,,
2015-07-06,58.30,,,,,,,73.83,,86.31,,,102.78,,,,52.54,,,,,
2015-07-07,50.20,,,,,,,72.90,,86.29,,,,,,,52.91,,,,,
2015-07-08,51.10,,,,,,,74.81,,86.13,,,,,,,51.66,,,,,
2015-07-09,50.80,,,,,,,70.42,,85.54,,,,,,,,,,,,
2015-07-10,53.90,81.77,71.16,71.88,69.00,65.00,222.15,78.77,,85.42,27628.00,29391.00,,804.80,,,,,,,,
2015-07-11,53.40,,,,,,,55.11,,,,,,,,,,305.90,134.85,,,
2015-07-12,52.90,,,,,,,47.38,473.22,,,,,,,,,,,,,
2015-07-13,53.60,,,,,,,71.54,,85.25,,,103.03,,,,52.16,,,,,
2015-07-14,57.60,,,,,,,63.24,,85.14,,,,,,,52.81,,,,,
2015-07-15,63.40,,,,,,,72.92,,84.48,,,,,,,51.36,,,,,
2015-07-16,69.90,,,,,,,66.68,,84.41,,,,,,,,,,,,
2015-07-17,69.60,77.49,70.86,70.78,67.00,63.49,,67.92,,84.26,29400.00,32610.00,,842.87,,,,,,,,
2015-07-18,68.70,,,,,,,63.71,,,,,,,,,,290.94,130.93,,,
2015-07-19,65.80,,,,,,,43.51,449.51,,,,,,,,,,,,,
2015-07-20,65.70,,,,,,211.00,73.16,,83.82,,,102.35,,,,50.02,,,,,
2015-07-21,60.10,,,,,,,68.06,,83.74,,,,,,,50.46,,,,,
2015-07-22,63.40,,,,,,,72.54,,83.69,,,,,,,,,,,,
2015-07-23,60.60,,,,,,,66.43,,83.58,,,,,,,,,,,,
2015-07-24,61.30,78.73,69.60,70.78,,63.49,,69.59,,83.57,36078.00,38232.00,,838.71,,,47.75,,,,,
2015-07-25,59.60,,,,,,,66.64,,,,,,,,,,300.24,135.17,,,
2015-07-26,60.00,,,,,,,44.86,461.28,,,,,,,,,,,,,
2015-07-27,58.50,,,,,,,66.71,,83.51,,,102.29,,,,47.12,,,,,
2015-07-28,61.40,,,,,,,76.34,,83.45,,,,,,,47.77,,,,,
2015-07-29,67.90,,,,,,,83.73,,83.38,,,,,,,48.67,,,,,
2015-07-30,70.10,,,,,,,91.97,,83.29,,,,,,,,,,,,
2015-07-31,70.00,79.70,65.50,67.40,,65.00,203.63,82.27,,83.20,57350.00,53439.00,,818.85,,,46.92,311.38,143.39,,,
2015-08-01,68.20,,,,,,,51.57,,,,,,,,,,,,,,
2015-08-02,68.60,,,,,,,39.29,491.89,,,,,,,,,,,,,
2015-08-03,68.60,,,,,,,62.45,,83.14,,,102.57,,,,,,,,,
2015-08-04,68.70,,,,66.00,,,60.57,,82.55,,,,,,,45.73,,,,,
2015-08-05,74.90,,,,,,,65.52,,82.29,,,,,,,45.17,,,,,
2015-08-06,74.40,,,,,,,68.42,,82.46,,,,,,,,,,,,
2015-08-07,76.80,79.70,68.63,66.58,,62.70,,66.89,,82.37,25369.00,31639.00,,798.89,,,43.76,322.29,144.84,,,
2015-08-08,73.30,,,,,,,57.08,,,,,,,,,,,,,,
2015-08-09,73.80,,,,,,,40.73,421.67,,,,,,,,,,,,,
2015-08-10,71.40,,,,66.00,,210.30,69.91,,82.35,,,102.40,,,,44.75,,,,,
2015-08-11,62.80,,,,,,,66.85,,82.33,,,,,,,43.23,,,,,
2015-08-12,63.80,,,,,,,60.11,,82.04,,,,,,,43.32,,,,,
2015-08-13,62.40,,,,,,,61.09,,82.03,,,,,,,,,,,,
2015-08-14,64.20,79.83,68.14,66.68,,55.00,,63.03,,82.02,34030.00,36906.00,,819.62,,,42.34,330.23,145.16,,,
2015-08-15,63.90,,,,,,,58.30,,,,,,,,,,,,,,
2015-08-16,62.70,,,,,,,40.16,419.45,,,,,,,,,,,,,
2015-08-17,62.20,,,,,,,59.75,,81.91,,,102.29,,,,41.92,,,,,
2015-08-18,57.50,,,,,,,69.36,,82.01,,,,,,,42.40,,,,,
2015-08-19,59.40,,,,,,,67.11,,81.72,,,,,,,40.72,,,,,
2015-08-20,61.50,,,,,,214.47,68.56,,81.68,,,,,,,,,,,,
2015-08-21,63.80,80.66,68.06,66.68,,57.00,,67.19,,81.66,39274.00,39117.00,,844.42,,,40.06,331.25,147.99,,,
2015-08-22,64.20,,,,,,,57.12,,,,,,,,,,,,,,
2015-08-23,63.50,,,,,,,37.87,426.95,,,,,,,,,,,,,
2015-08-24,63.50,,,,,,,65.98,,81.64,,,102.94,,,,37.82,,,,,
2015-08-25,56.50,,,,,,,76.06,,81.60,,,,,,,39.09,,,,,
2015-08-26,58.10,,,,,,,78.36,,81.63,,,,,,,38.85,,,,,
2015-08-27,58.10,,,,,,,68.19,,81.59,,,,,,,,,,,,
2015-08-28,58.40,80.94,66.00,66.37,,59.76,,82.45,,81.45,,,,833.25,,,,343.89,154.36,,,
2015-08-29,60.20,,,,,,,74.76,,,,,,,,,,,,,,
2015-08-30,62.40,,,,,,,55.83,501.64,,,,,,,,,,,,,
2015-08-31,59.80,,,,70.00,,206.47,93.72,,81.33,56574.00,52088.00,102.95,,,,48.66,,,,,
2015-09-01,53.30,,,,,,,71.11,,81.35,,,,,,,45.25,,,,,
2015-09-02,55.20,,58.12,55.93,,,,67.20,,81.33,,,,820.91,,,46.00,,,,,
2015-09-03,55.30,,,,,,,41.23,,,,,,,,,,,,,,
2015-09-04,53.90,80.39,,,,57.00,,35.26,,,,,,,,,45.96,,,,,
2015-09-05,54.40,,,,,,,36.35,,,,,,,,,,,,,,
2015-09-06,53.60,,,,,,,59.78,404.64,,,,,,,,,344.31,153.21,,,
2015-09-07,53.50,,,,,,,78.77,,81.38,,,103.52,,,,,,,,,
2015-09-08,55.60,,,,,,,75.94,,81.12,,,,,,,45.70,,,,,
2015-09-09,53.90,,,,,,,72.04,,81.15,,,,,,,44.35,,,,,
2015-09-10,53.90,,,,,,202.01,72.86,,81.25,,,,,,,,,,,,
2015-09-11,52.70,81.77,65.06,61.71,72.00,54.65,,59.15,,81.19,38040.00,38130.00,,819.87,,,44.76,343.25,153.65,,,
2015-09-12,54.90,,,,,,,55.49,,,,,,,,,,,,,,
2015-09-13,55.00,,,,,,,45.73,459.98,,,,,,,,,,,,,
2015-09-14,52.80,,,,,,,71.71,,81.17,,,103.57,,,,44.11,,,,,
2015-09-15,46.60,,,,,,,82.78,,81.11,,,,,,,44.67,,,,,
2015-09-16,47.50,,,,,,,74.41,,81.09,,,,,,,47.03,,,,,
2015-09-17,49.50,,,,,,,71.78,,81.14,,,,,,,46.99,,,,,
2015-09-18,51.10,82.18,65.02,62.03,75.00,59.07,,69.80,,81.14,50168.00,46925.00,,827.16,,,44.87,344.97,155.98,,,
2015-09-19,49.70,,,,,,,60.95,,,,,,,,,,,,,,
2015-09-20,51.10,,,,,,205.85,47.35,478.77,,,,,,,,,,,,,
2015-09-21,51.00,,,,,,,75.03,,81.60,,,103.04,,,,46.44,,,,,
2015-09-22,50.90,,,,,,,73.87,,81.70,,,,,,,,,,,,
2015-09-23,50.10,,,,,,,72.05,,81.68,,,,,,,,,,,,
2015-09-24,51.10,,,,,,,71.07,,81.73,,,,,,,,,,,,
2015-09-25,53.80,82.04,62.32,62.10,,60.38,,92.08,,81.62,55908.00,51678.00,,814.09,,,45.52,340.03,153.90,,,
2015-09-26,55.60,,,,,,,73.54,,,,,,,,,,,,,,
2015-09-27,55.20,,,,,,,38.96,496.60,,,,,,,,,,,,,
2015-09-28,54.50,,,,,,,85.25,,81.79,,,103.40,,,,,,,,,
2015-09-29,47.80,,,,76.00,,,98.61,,81.73,,,,,,,45.24,,,,,
2015-09-30,48.80,,,,,,,88.25,,81.65,80983.00,80821.00,,,,,45.17,,,,,
2015-10-01,48.10,,,,,,,29.39,,,,,,,,,,,,,,
2015-10-02,47.10,,,,,,,23.11,,,,,,,,,45.64,,,,,
2015-10-03,47.10,,,,,,,20.50,,,,,,,,,,,,,,
2015-10-04,43.20,,,,,,,24.06,369.16,,,,,,,,,,,,,
2015-10-05,44.90,,,,,,,26.27,,,,,,,,,46.37,,,,,
2015-10-06,45.10,,,,,,,27.82,,,,,,,,,48.52,,,,,
2015-10-07,46.70,,,,,,,33.62,,,,,,,,,47.84,,,,,
2015-10-08,47.50,,,,,,,76.94,,81.64,,,,,,,,,,,,
2015-10-09,47.80,81.35,,,,55.73,,83.91,,81.59,,,,782.73,,,49.62,333.74,154.86,,,
2015-10-10,48.50,,54.22,48.70,76.00,,225.61,82.18,,,26559.00,32118.00,,,,,,,,,,
2015-10-11,48.70,,,,,,,72.31,403.05,,,,,,,,,,,,,
2015-10-12,47.10,,,,,,,82.42,,81.76,,,103.68,,,,47.27,,,,,
2015-10-13,45.40,,,,,,,83.25,,81.71,,,,,,,,,,,,
2015-10-14,48.20,,,,,,,88.82,,81.63,,,,,,,,,,,,
2015-10-15,46.40,,,,,,,86.43,,81.68,,,,,,,,,,,,
2015-10-16,48.60,80.11,65.92,68.43,,58.45,,72.13,,81.61,65955.00,60357.00,,764.84,,,,318.95,141.64,,,
2015-10-17,49.50,,,,,,,67.15,,,,,,,,,,,,,,
2015-10-18,49.00,,,,,,,51.61,531.81,,,,,,,,,,,,,
2015-10-19,48.20,,,,76.00,,,79.75,,81.62,,,103.62,,,,46.09,,,,,
2015-10-20,44.10,,,,,,228.20,90.56,,81.59,,,,,,,45.84,,,,,
2015-10-21,47.10,,,,,,,88.51,,81.69,,,,,,,44.75,,,,,
2015-10-22,49.20,,,,,,,76.30,,81.79,,,,,,,,,,,,
2015-10-23,49.70,78.73,66.44,69.38,,67.00,,80.28,,81.47,59013.00,53340.00,,752.21,,,43.92,322.05,148.10,,,
2015-10-24,51.40,,,,,,,74.72,,,,,,,,,,,,,,
2015-10-25,51.20,,,,,,,64.99,555.11,,,,,,,,,,,,,
2015-10-26,50.60,,,,76.00,,,81.70,,81.46,,,103.96,,,,43.97,,,,,
2015-10-27,48.10,,,,,,,87.12,,81.33,,,,,,,43.19,,,,,
2015-10-28,51.90,,,,,,,89.94,,81.51,,,,,,,45.63,,,,,
2015-10-29,52.20,,,,,,,93.24,,81.45,,,,,,,,,,,,
2015-10-30,53.40,78.87,66.21,68.75,,61.28,,106.44,,81.45,,,,744.44,,,46.38,324.26,148.77,,,
2015-10-31,52.80,,,,75.00,,220.22,87.35,,,,68915.00,,,,,,,,,,
2015-11-01,51.50,,,,,,,45.88,591.67,,,,,,,,,,,,,
2015-11-02,50.40,,,,,,,70.60,,81.30,,,104.05,,,,46.15,,,,,
2015-11-03,47.10,,,,,,,71.92,,81.33,,,,,,,47.98,,,,,
2015-11-04,45.80,,,,,,,73.36,,81.32,,,,,,,46.54,,,,,
2015-11-05,47.90,,,,,,,71.82,,81.27,,,,,,,,,,,,
2015-11-06,48.30,78.31,64.98,64.67,,60.24,,75.64,,81.27,27851.00,26875.00,,742.02,,,44.39,,,,,
2015-11-07,53.80,,,,,,,65.59,,,,,,,,,,322.12,150.16,,,
2015-11-08,53.50,,,,,,,48.71,477.63,,,,,,,,,,,,,
2015-11-09,52.90,,,,75.00,,,75.87,,81.31,,,104.20,,,,44.00,,,,,
2015-11-10,53.70,,,,,,217.04,82.62,,81.30,,,,,,,44.26,,,,,
2015-11-11,56.40,,,,,,,77.79,,81.15,,,,,,,43.07,,,,,
2015-11-12,57.50,,,,,,,81.48,,80.94,,,,,,,,,,,,
2015-11-13,57.00,78.31,65.08,66.72,,62.16,,85.99,,80.96,55429.00,49841.00,,762.64,,,40.79,,,,,
2015-11-14,56.30,,,,,,,75.79,,,,,,,,,,328.54,148.15,,,
2015-11-15,55.60,,,,,,,63.35,542.89,,,,,,,,,,,,,
2015-11-16,54.40,,,,75.00,,,77.18,,81.01,,,104.36,,,,42.06,,,,,
2015-11-17,50.40,,,,,,,81.04,,80.97,,,,,,,40.75,,,,,
2015-11-18,53.20,,,,,,,78.44,,80.92,,,,,,,40.95,,,,,
2015-11-19,55.50,,,,,,,90.99,,80.92,,,,,,,,,,,,
2015-11-20,57.80,77.76,62.88,67.54,,64.10,213.48,92.68,,80.84,60600.00,54940.00,,775.69,,,40.08,,,,,
2015-11-21,57.00,,,,,,,81.20,,,,,,,,,,319.68,142.89,,,
2015-11-22,58.10,,,,,,,56.87,558.40,,,,,,,,,,,,,
2015-11-23,58.10,,,,75.00,,,82.94,,80.82,,,104.51,,,,38.41,,,,,
2015-11-24,52.50,,,,,,,82.01,,80.82,,,,,,,,,,,,
2015-11-25,54.10,,,,,,,84.55,,80.68,,,,,,,41.56,,,,,
2015-11-26,56.60,,,,,,,87.08,,80.49,,,,,,,,321.90,138.42,,,
2015-11-27,57.50,77.49,64.32,66.13,,65.05,,94.59,,80.51,,,,750.54,,,,,,,,
2015-11-28,58.60,,,,,,,92.92,,,,,,,,,,,,,,
2015-11-29,58.30,,,,,,,67.03,591.11,,,,,,,,,,,,,
2015-11-30,59.30,,,,74.00,,206.74,108.99,,80.47,79713.00,76026.00,104.54,,,,41.62,,,,,
2015-12-01,57.60,,,,,,,75.29,,80.41,,,,,,,41.59,,,,,
2015-12-02,59.20,,,,,,,80.62,,80.35,,,,,,,,,,,,
2015-12-03,59.10,,,,,,,91.78,,80.33,,,,,,,,316.70,135.21,,,
2015-12-04,60.80,76.93,60.35,63.64,,66.54,,79.18,,80.21,53546.00,50339.00,,718.58,,,40.06,,,,,
2015-12-05,58.60,,,,,,,71.20,,,,,,,,,,,,,,
2015-12-06,58.40,,,,,,,50.91,557.98,,,,,,,,,,,,,
2015-12-07,57.90,,,,72.00,,,83.61,,80.21,,,104.27,,,,37.59,,,,,
2015-12-08,56.70,,,,,,,81.80,,79.95,,,,,,,37.52,,,,,
2015-12-09,60.60,,,,,,,89.28,,79.92,,,,,,,,,,,,
2015-12-10,59.40,,,,,,208.43,77.30,,79.85,,,,,,,,312.62,138.28,,,
2015-12-11,58.10,76.24,62.17,65.94,,67.50,,85.26,,79.73,56028.00,52965.00,,712.58,,,35.59,,,,,
2015-12-12,57.90,,,,,,,70.07,,,,,,,,,,,,,,
2015-12-13,57.60,,,,,,,56.56,543.89,,,,,,,,,,,,,
2015-12-14,57.20,,,,71.00,,,77.30,,79.67,,,104.55,,,,36.28,,,,,
2015-12-15,58.60,,,,,,,91.86,,79.65,,,,,,,37.22,,,,,
2015-12-16,59.80,,,,,,,87.51,,79.70,,,,,,,35.60,,,,,
2015-12-17,61.30,,,,,,,83.20,,79.74,,,,,,,,309.87,137.07,,,
2015-12-18,60.60,75.83,58.97,65.01,,66.71,,97.07,,79.73,70056.00,65603.00,,716.42,,,34.58,,,,,
2015-12-19,61.10,,,,,,,95.35,,,,,,,,,,,,,,
2015-12-20,62.40,,,,,,207.79,73.16,605.46,,,,,,,,,,,,,
2015-12-21,62.00,,,,70.00,,,95.68,,79.65,,,104.27,,,,34.59,,,,,
2015-12-22,59.90,,,,,,,100.42,,79.61,,,,,,,35.42,,,,,
2015-12-23,62.50,,,,,,,105.37,,79.46,,,,,,,,,,,,
2015-12-24,61.70,,,,,,,100.94,,79.46,,,,,,,37.58,,,,,
2015-12-25,62.80,75.14,58.07,64.42,,67.73,,98.07,,79.30,69335.00,70870.00,,726.91,,,,305.64,137.20,,,
